article_id,num_unique_kw_per_art,num_keywords,month,year,collection,partisanship
64d8ecaa516b26587258f426,1,3,3,2016,CL19,CenterLeft
64d8ecaa516b26587258f56c,1,1,3,2016,CL19,CenterLeft
64d8ecaa516b26587258f5b8,3,5,3,2016,CL19,CenterLeft
64d8ecab516b265872590119,1,1,3,2016,CL19,CenterLeft
64d8ecab516b265872590a7c,1,1,3,2016,CL19,CenterLeft
64d8ecab516b2658725910bd,1,6,3,2016,CL19,CenterLeft
64d8ecab516b26587259115d,1,1,3,2016,CL19,CenterLeft
64d8ecab516b2658725913ef,1,1,3,2016,CL19,CenterLeft
64d8ecab516b265872591d11,1,1,3,2016,CL19,CenterLeft
64d8ecab516b265872591d12,1,1,3,2016,CL19,CenterLeft
64d8ecab516b265872591e58,1,1,3,2016,CL19,CenterLeft
64d8ecab516b26587259200b,2,8,3,2016,CL19,CenterLeft
64d8ecac516b265872592ca5,2,2,3,2016,CL19,CenterLeft
64d8ecac516b265872592f97,1,1,3,2016,CL19,CenterLeft
64d8ecac516b265872592fe4,1,1,3,2016,CL19,CenterLeft
64d8ecac516b2658725937be,1,1,3,2016,CL19,CenterLeft
64d8ecac516b265872593ebf,1,1,3,2016,CL19,CenterLeft
64d8ecac516b265872593f6b,1,1,3,2016,CL19,CenterLeft
64d8ecac516b2658725941d9,3,4,3,2016,CL19,CenterLeft
64d8ecac516b2658725943b2,1,1,3,2016,CL19,CenterLeft
64d8ecac516b265872594494,1,1,3,2016,CL19,CenterLeft
64d8ecac516b26587259485a,1,1,3,2016,CL19,CenterLeft
64d8ecac516b265872594df2,1,3,3,2016,CL19,CenterLeft
64d8ecad516b26587259580b,1,1,3,2016,CL19,CenterLeft
64d8ecad516b26587259604d,1,1,3,2016,CL19,CenterLeft
64d8ecad516b26587259615f,1,2,3,2016,CL19,CenterLeft
64d8ecae516b265872597bad,1,1,3,2016,CL19,CenterLeft
64d8ecae516b265872597e6b,1,1,3,2016,CL19,CenterLeft
64d8ecae516b265872597e92,1,1,3,2016,CL19,CenterLeft
64d8ecae516b2658725984ac,1,1,3,2016,CL19,CenterLeft
64d8ecae516b26587259852f,1,1,3,2016,CL19,CenterLeft
64d8ecae516b265872598fa1,1,1,3,2016,CL19,CenterLeft
64d8ecaf516b265872599e11,1,1,3,2016,CL19,CenterLeft
